reviewId,content,score,gender,location,date,Unnamed: 6,Unnamed: 7,tokens,text_final,label
a1600846-56f9-4b72-95f2-fad86c09ae5b,Plenty of matches with good results offline afterwards. I pay into it fyi and I don't know if it makes matching easier.,3.0,female,"Brisbane, Australia",2021-04-20,,,"['plenty', 'match', 'result', 'pay', 'fyi', 'not_know', 'make', 'matching', 'easy']",plenty match result pay fyi not_know make matching easy,neutral
822025eb-8398-4f15-a495-cce089c0bb38,Lame.,3.0,female,"Arequipa, Peru",2020-09-26,,,['lame'],lame,neutral
7c659ca3-3646-4bb6-9c93-bdc9cf93ca4b,It's okay but my ex is using it and she don't want to tell anyone on there that she is still living with me 🤣🤣🤣,3.0,male,"Guadalajara, Mexico",2019-09-03,,,"['okay', 'ex', 'not_want', 'tell', 'live', 'roll_floor', 'laugh', 'roll_floor', 'laugh', 'roll_floor', 'laugh']",okay ex not_want tell live roll_floor laugh roll_floor laugh roll_floor laugh,neutral
ddb1c84e-ff43-4ea7-95c6-41631f682a5b,"Hinge is actually one of the best dating apps to me ,but it should have a black carribean option for ethnicity and they should not of got rid of the call option .",3.0,female,"Santiago, Chile",2020-05-23,,,"['good', 'app', 'black', 'carribean', 'option', 'ethnicity', 'rid', 'option']",good app black carribean option ethnicity rid option,neutral
ef5883b0-eeed-450c-b77b-f04d2a7b73c7,Work on like notifications . The app didn't pop up and someone's message was there.,3.0,male,"Phuket, Thailand",2018-09-21,,,"['work', 'notification', 'not_pop', 'message']",work notification not_pop message,neutral
defda4c9-406b-4cc5-ba97-0938b0692011,"I have my max distance set as 10m and have made this a deal-breaker, yet I still get match suggestions for people who live up to twenty miles away. If I set something as a deal-breaker, the app should automatically exclude anyone who falls outside of that specification",3.0,female,"Wellington, New Zealand",2021-06-16,,,"['max', 'distance', 'set', 'deal_breaker', 'match', 'suggestion', 'people', 'live', 'mile', 'set', 'deal_breaker', 'exclude', 'fall', 'specification']",max distance set deal_breaker match suggestion people live mile set deal_breaker exclude fall specification,neutral
7ee490cc-2fea-48a7-857d-691cfe2f6e06,Good but buggy. Crashes alot. Texts sent and recieved dont ahow up for several minutes or require restarts alot. Typing crashes alot as well.,3.0,male,"Lagos, Nigeria",2019-02-25,,,"['buggy', 'crash', 'alot', 'text', 'send', 'recieve', 'not_ahow', 'minute', 'require', 'restart', 'alot', 'type', 'crash', 'alot']",buggy crash alot text send recieve not_ahow minute require restart alot type crash alot,neutral
d9663661-cfcb-4497-bdc9-b99d773eec5d,don't like the limited likes,3.0,male,"Vienna, Austria",2017-10-21,,,"['not_like', 'limited_like']",not_like limited_like,neutral
996ac467-1555-4a42-9541-66567f1f0cd9,Been on here for couple of weeks. Been trying to verify my account with photo. But my camera is not great. But there should be another way. Too use this account.,3.0,male,"Ottawa, Canada",2020-02-23,,,"['couple_week', 'try', 'verify', 'account', 'photo', 'camera', 'not_great', 'account']",couple_week try verify account photo camera not_great account,neutral
4b395331-805f-4995-ba58-6dcb0bab4560,You have to pay to be able to match with the really pretty women. The regular free profiles don't excite you. One rose a week isn't enough.,3.0,male,"Chennai, India",2018-09-13,,,"['pay', 'able', 'match', 'pretty', 'woman', 'regular', 'free', 'profile', 'not_excite', 'rise_week', 'not_enough']",pay able match pretty woman regular free profile not_excite rise_week not_enough,neutral
ebc27316-2071-4997-8ad6-8d65a292f8d9,"it's OK, but not something I would brag to friends about.",3.0,male,"Manila, Philippines",2018-08-18,,,"['ok', 'brag', 'friend']",ok brag friend,neutral
4996ca9e-bb0b-442b-9f92-8bcee2f12a38,"Better than Bumble, But not a Sensible Price Paying for likes in a dating app is almost as bad as charging to breathe air; funtionally, Binge is better than the competition, but charging for a like button is insane",3.0,male,"San Diego, United States",2019-07-30,,,"['well', 'sensible', 'price', 'pay', 'like', 'charge', 'breathe', 'air', 'binge', 'well', 'competition', 'charge', 'button', 'insane']",well sensible price pay like charge breathe air binge well competition charge button insane,neutral
42a0d074-14eb-4fd4-b4a9-919c450d8cf2,"I like this app, I do, however some changes would help, and I'm not sure how to implement such changes, primarily what I'm seeing is local to me women are anything but local, often times thousands of miles away. It's already frustrating enough finding the right person, this adds more challenges.",3.0,female,"Cali, Colombia",2020-05-28,,,"['change', 'help', 'not_sure', 'implement', 'change', 'see', 'local', 'woman', 'local', 'time', 'thousand', 'mile', 'frustrate', 'find', 'right', 'person', 'add', 'challenge']",change help not_sure implement change see local woman local time thousand mile frustrate find right person add challenge,neutral
5a6580f7-8f37-47df-bb60-652aedf9fddd,Way too many bots. Users should be able to filter by verified status.,3.0,female,"Medellín, Colombia",2020-10-08,,,"['bot', 'user', 'able_filter', 'verified', 'status']",bot user able_filter verified status,neutral
b7185595-3334-46a4-b198-3011f62fa6a6,best dating site,3.0,male,"Bangalore, India",2018-06-17,,,"['good', 'site']",good site,neutral
bb66fd6f-cbc7-4e92-abec-2b423e36a935,Decent,3.0,female,"Port Moresby, Papua New Guinea",2021-01-05,,,['decent'],decent,neutral
45b22fa5-0986-456d-9f9a-46b5f3a98174,It's okay.,3.0,male,"Nairobi, Kenya",2018-11-01,,,['okay'],okay,neutral
5e52f194-dd73-47bc-8347-bab302dfeab0,yes great idea,3.0,female,"Quito, Ecuador",2020-05-15,,,['idea'],idea,neutral
2abd349b-0d0b-4cf4-abcf-d9295f154cf3,Will not let me click to message my matches. I have to close out of the app several times before it will let me open a chat.,3.0,male,"Delhi, India",2018-09-03,,,"['not_let', 'click', 'message', 'match', 'close', 'time', 'open', 'chat']",not_let click message match close time open chat,neutral
0ffa2160-1c30-461a-84a9-18f8b31e6513,the limited LIKES when theres not alot of prospects. the marketing and incentives doesnt make u even want to check in. for my men its a waste of time and better to stay MGTOW and red pill. but NEVER hate women for their behavior. they are selfish and hypergamist by nature. Make sure you focus on yourself and be the man u know u can be for society.,3.0,female,"Sydney, Australia",2020-12-11,,,"['limited_like', 'alot', 'prospect', 'marketing', 'incentive', 'not_make', 'want', 'check', 'man', 'waste_time', 'well', 'stay', 'mgtow', 'red', 'pill', 'not_hate', 'woman', 'behavior', 'selfish', 'hypergamist', 'nature', 'sure', 'focus', 'man', 'know', 'society']",limited_like alot prospect marketing incentive not_make want check man waste_time well stay mgtow red pill not_hate woman behavior selfish hypergamist nature sure focus man know society,neutral
b42d165f-ba6c-4d9d-b1ba-11a14dac0cbf,"online dating is very hit and miss but for men its especially difficult However this is the modern way of dating which has its drawbacks and positives I have had some negative experiences on dating sites over the short time I have been using them.Having to create profiles and pay to read and send messages with no replies For some dating sites work quite well and is dependent upon what they're looking for, standards and preferences however for others it just doesn't seem to work in the same way",3.0,male,"Calgary, Canada",2019-12-12,,,"['hit', 'miss', 'man', 'difficult', 'modern', 'drawback', 'positive', 'negative', 'experience', 'site', 'short', 'time', 'create', 'profile', 'pay', 'read', 'send_message', 'reply', 'site', 'work', 'dependent', 'look', 'standard', 'preference', 'not_seem', 'work']",hit miss man difficult modern drawback positive negative experience site short time create profile pay read send_message reply site work dependent look standard preference not_seem work,neutral
8825b7ad-6eb1-4ece-aec5-506e2f19a39d,It's very freaking expensive.,3.0,male,"Vancouver, Canada",2019-07-09,,,"['freaking', 'expensive']",freaking expensive,neutral
a444178f-42ee-47a8-b55a-d48c9f158a8d,Better than most dating apps. The audio and video prompts are a clever idea to weed out fake profiles. Frustrating that you can't see people you've liked though.,3.0,male,"Houston, United States",2019-07-14,,,"['app', 'audio', 'video_prompt', 'clever', 'idea', 'weed', 'fake_profile', 'frustrating', 'not_see_people', 'like']",app audio video_prompt clever idea weed fake_profile frustrating not_see_people like,neutral
a6591db6-bcc2-4e0c-81af-6cc2ab7da5bd,prompts won't save :'((,3.0,female,"Medellín, Colombia",2020-08-26,,,"['prompt', 'not_save']",prompt not_save,neutral
4ec49a72-aeed-437c-b075-72847bd65f86,Breaks a lot when assigning photo prompts or just switching to another app and back.,3.0,male,"Mumbai, India",2018-06-16,,,"['break', 'assign', 'photo', 'prompt', 'switch']",break assign photo prompt switch,neutral
ae8eb3d1-2063-4121-87c7-51c8e1984ddd,"It promises unique approach, but in fact it is pretty much the same as every other Tinder-like app, they just try to nickel and dime you for different features. If you want a functional dating app, go for Boo instead!",3.0,male,"Kumasi, Ghana",2018-11-08,,,"['promise', 'unique', 'approach', 'fact', 'nickel', 'dime', 'different', 'feature', 'want', 'functional']",promise unique approach fact nickel dime different feature want functional,neutral
a577f37e-02c2-4caa-8f24-63071a13d3ba,not enough likes,3.0,male,"Washington DC, United States",2020-01-04,,,['not_enough_like'],not_enough_like,neutral
5a79e2e2-c266-430b-b756-448a2702f4e6,Need Sexual orientation filters.,3.0,female,"Hobart, Australia",2021-01-10,,,"['need', 'sexual', 'orientation', 'filter']",need sexual orientation filter,neutral
5eadee4d-7163-48d5-b1e3-a6405db7ba98,"I just now updated the app and the calling options are missing, like what the hell... I don't want to share my number just for basic introductions, please bring it back.",3.0,male,"Johannesburg, South Africa",2019-02-18,,,"['update', 'call', 'option', 'miss', 'hell', 'not_want', 'share', 'number', 'basic', 'introduction', 'bring']",update call option miss hell not_want share number basic introduction bring,neutral
fbfb698a-f4d8-475b-9e49-d88e594461f7,Better than tinder. Not brilliant though. All of these apps focus too much on making money. Hinge I consider to be the least greedy but they're still fairly exploitative.,3.0,male,"Amsterdam, Netherlands",2018-02-11,,,"['well', 'not_brilliant', 'app', 'focus', 'make', 'money', 'consider', 'greedy', 'exploitative']",well not_brilliant app focus make money consider greedy exploitative,neutral
4b5890d3-c938-4f75-abb8-f69e5243af87,App stopped working??,3.0,female,"Brasília, Brazil",2020-10-24,,,"['stop', 'work']",stop work,neutral
ef5f8bcb-2dd7-45cd-8939-42e0d88700da,"Easy to use but the app is boring, I have used it for around a month now and chatted to a few people but I will have too pass on this app",3.0,male,"Accra, Ghana",2019-01-30,,,"['easy', 'boring', 'month', 'chat', 'people', 'pass']",easy boring month chat people pass,neutral
5ab3f017-89c5-41fd-9d14-e148e7f88c5a,"Nice app despite the call feature being taken away recently. Way better than the others and I've matched with many. want the best results, pay the $ for 3 months and give it an honest try. Be respectful and set up meets quickly. Some fake profiles Mayne but there's ways to weed through most!",3.0,female,"Rosario, Argentina",2020-07-18,,,"['feature', 'take', 'match', 'want', 'good', 'result', 'pay', 'month', 'honest', 'respectful', 'set', 'meet', 'fake_profile', 'mayne', 'way', 'weed']",feature take match want good result pay month honest respectful set meet fake_profile mayne way weed,neutral
afd3e2ff-62ff-45bd-b7f3-aca00b775a1b,Expensive af. Too few options with free plan. Would love to test the premium b4 purchasing it,3.0,male,"Cancun, Mexico",2020-01-21,,,"['expensive', 'option', 'free', 'plan', 'test', 'premium', 'purchase']",expensive option free plan test premium purchase,neutral
3c4e2fbf-a9c8-4e93-9dfc-f72d9c5fb6e6,"I wish I could filter out ""trans women"", but thankfully this app seems to be free of bots, hookers and only fans.",3.0,male,"Osaka, Japan",2018-09-15,,,"['wish', 'filter', 'trans_woman', 'free', 'bot', 'hooker', 'fan']",wish filter trans_woman free bot hooker fan,neutral
98c4a1bb-59b8-42b9-b7df-f8ff07feddd4,not enough options without paying,3.0,male,"Lahore, Pakistan",2018-04-19,,,"['not_enough', 'option', 'pay']",not_enough option pay,neutral
b5dc10ec-5b12-4c58-ade6-a189f5c1f427,"A good app but there's far to many trans ""women"" and just straight up men that aren't even pretending but have said woman on their account...if I wanted to talk to men I wouldn't have said I'm looking for women when I signed up! We all know what a woman is, stop pandering to peoples delusions. Also stop being so pushy about upgrading to premium! You charge and extortionate amount per month, give us a few more free likes not everyone can afford your prices",3.0,female,"Toronto, Canada",2020-04-20,,,"['tran', 'woman', 'man', 'pretend', 'woman', 'account', 'want', 'talk', 'man', 'look', 'woman', 'sign', 'know', 'woman', 'stop', 'pander', 'people', 'delusion', 'stop', 'pushy', 'upgrade', 'premium', 'charge', 'extortionate', 'month', 'free', 'like', 'afford', 'price']",tran woman man pretend woman account want talk man look woman sign know woman stop pander people delusion stop pushy upgrade premium charge extortionate month free like afford price,neutral
e0015ba6-243e-4580-8ca1-eef0838e0cde,"Match Group fingerprints all over. Since it is owned by the same.comoany that owns Tinder and OKC, there are just the same antics involved. In this case, mostly filtering your stack, not showing you people, sorting it to their advantage. Yet feels better than Tinder in terms of quality connections.",3.0,male,"Houston, United States",2019-05-28,,,"['match_group', 'fingerprint', 'own', 'own', 'okc', 'antic', 'involve', 'case', 'filter', 'stack', 'not_show_people', 'sort', 'advantage', 'feel', 'well', 'term', 'quality', 'connection']",match_group fingerprint own own okc antic involve case filter stack not_show_people sort advantage feel well term quality connection,neutral
5e8c9437-6df3-4e84-942d-6e3ecb44a49e,The application is good but i don't know i used again now whenever i do selfie verfication! My account got banned! Please help me with this issue!,3.0,male,"Abuja, Nigeria",2019-03-09,,,"['application', 'not_know', 'selfie', 'verfication', 'account', 'ban', 'help', 'issue']",application not_know selfie verfication account ban help issue,neutral
d9432548-0830-495a-a676-f59d9fb66407,"You have to pay 15 bucks for more likes, that's so absurd. No one should have to pay to see who liked them or if they like or want to message the people they like. I know your the incharge of the reviews, so I hope you have a good day, but I've got a bone to pick with the owner of this website.",3.0,male,"Los Angeles, United States",2020-03-26,,,"['pay', 'buck', 'like', 'absurd', 'pay', 'like', 'want', 'message', 'people', 'know', 'incharge', 'review', 'hope', 'day', 'bone', 'pick', 'owner', 'website']",pay buck like absurd pay like want message people know incharge review hope day bone pick owner website,neutral
3a543734-3a20-45bb-8acc-6eb0901e8690,This app desperately needs a verification feature and the ability to report someone after having been unmatched. There are exceptional amounts of blackmail accounts.,3.0,male,"Jerusalem, Israel",2018-05-25,,,"['need', 'verification', 'feature', 'ability', 'report', 'have', 'unmatched', 'exceptional', 'amount', 'blackmail', 'account']",need verification feature ability report have unmatched exceptional amount blackmail account,neutral
07be32d2-3601-4278-9904-93da7a344572,Could definitely use a verified user filter,3.0,female,"Lima, Peru",2020-11-16,,,"['verify', 'user', 'filter']",verify user filter,neutral
a82f5c33-5256-4ba9-b3ff-a0bc316bc685,Coolieo,3.0,female,"Wellington, New Zealand",2020-12-18,,,['coolieo'],coolieo,neutral
aba40181-ac98-46d2-a673-4f491b72f448,It's slow,3.0,female,"Hobart, Australia",2021-04-02,,,['slow'],slow,neutral
172a9e1b-5097-4aaf-acba-71864855ce47,Prompt not visible .... Fix it,3.0,female,"Brisbane, Australia",2021-04-01,,,"['prompt', 'not_visible', 'fix']",prompt not_visible fix,neutral
efac9aa8-0377-4f0b-8d77-3350a9c9c786,"The questions are different and fun. The mandatory photo and prompts for video are good. Verification of people is excellent feature to keep frauds out. Bad navigation and lack of intuitive icons. I comment and want to do more but the guy disappears after one click. Can't find their profiles again. Often I want to just pass over a guy for now but forced to either delete or match. Need an actual Match button! Only have heart and roses, forced to buy more roses can't send one. Text works.",3.0,male,"Karachi, Pakistan",2018-08-27,,,"['question', 'different', 'fun', 'mandatory', 'photo', 'prompt', 'video', 'verification', 'people', 'excellent', 'feature', 'fraud', 'navigation', 'lack', 'intuitive', 'icon', 'comment', 'want', 'guy', 'disappear', 'click', 'not_find', 'profile', 'want', 'pass', 'guy', 'force', 'delete', 'match', 'need', 'actual', 'match', 'button', 'heart', 'rose', 'force', 'buy_rose', 'not_send_text', 'work']",question different fun mandatory photo prompt video verification people excellent feature fraud navigation lack intuitive icon comment want guy disappear click not_find profile want pass guy force delete match need actual match button heart rose force buy_rose not_send_text work,neutral
e8e76f63-3ed8-4330-be02-1e1b257e08b5,new to this,3.0,female,"Gold Coast, Australia",2021-03-05,,,['new'],new,neutral
a23c7a69-377c-490d-a216-c28dc4b267ff,"I like this app so far a lot more than other apps I've used. However, I'm also experiencing bugs with messages not sending right away. I hope they can get this resolved soon!",3.0,male,"San Antonio, United States",2019-10-14,,,"['app', 'experience', 'bug', 'message', 'not_send', 'hope', 'resolve']",app experience bug message not_send hope resolve,neutral
d4dc0a38-0d3d-49fa-b502-b06ce5b9a6bd,ui sucks! No swipe. Hard to pass on someone bc of the out of reach x button's location. Doesn't display miles away.,3.0,male,"New York, United States",2019-06-27,,,"['ui', 'suck', 'swipe', 'hard', 'pass', 'bc', 'reach', 'button', 'location', 'not_display', 'mile']",ui suck swipe hard pass bc reach button location not_display mile,neutral
300504cd-d1d1-4f23-9ad2-4a9f67705810,"Update: Took time, but finally, customer service was able to help me. Thank you so much for your help. Did not like the app. Matching preferences were not accurate. Cancel subscription in the time frame specified in the terms and ask to get refunded, but customer service hasn't been great. No yet a refund or been contacted whatsoever. update Customer service contacted me, they have been emailing instructions over instructions, Still no refund.",3.0,male,"Quebec City, Canada",2019-08-09,,,"['update', 'take', 'time', 'customer_service', 'able', 'help', 'thank', 'help', 'not_like', 'matching', 'preference', 'not_accurate', 'cancel_subscription', 'time', 'frame', 'specify', 'term', 'ask', 'refund', 'customer_service', 'refund', 'contact', 'update', 'customer_service', 'contact', 'email', 'instruction', 'instruction', 'refund']",update take time customer_service able help thank help not_like matching preference not_accurate cancel_subscription time frame specify term ask refund customer_service refund contact update customer_service contact email instruction instruction refund,neutral
44616cbe-be4c-4402-b654-c20aaebcdcb9,"you can swipe all day, but probably won't match with anyone.",3.0,female,"Auckland, New Zealand",2021-01-22,,,"['swipe_day', 'not_match']",swipe_day not_match,neutral
5d001e38-e0a8-47ce-b897-4ef31df871c5,It keeps showing me all the same people I already clicked X on,3.0,male,"Tripoli, Libya",2019-03-03,,,"['keep_show', 'people', 'click']",keep_show people click,neutral
b62ee7c1-1126-44e6-a979-d12bad5c9a55,Hinge will glitch and lose my match either right after I respond or before I even get a chance to respond. It's very inconvenient,3.0,male,"Jacksonville, United States",2019-07-02,,,"['glitch', 'lose', 'match', 'respond', 'chance', 'respond', 'inconvenient']",glitch lose match respond chance respond inconvenient,neutral
bd9169f7-9e15-4014-81d1-616c25884de5,hinge has worked better for me in terms of matches & getting to know more about the other person. my only wish would be if there was some way to verify the profiles. i have seen and reported many profiles that have not been made by the person in the photos and it is not safe for anyone.,3.0,male,"Jakarta, Indonesia",2018-09-27,,,"['work', 'term', 'match', 'get', 'know', 'person', 'wish', 'verify', 'profile', 'see', 'report', 'profile', 'person', 'photo', 'not_safe']",work term match get know person wish verify profile see report profile person photo not_safe,neutral
3fa50f08-6160-4626-9806-967581981da8,Love the concept as everyone's profiles are quality and the matches are meaningful. The app is seriously buggy however. Messages look like they've sent but haven't which has lead to a few awkward moments. The UI sometimes will cutoff the top half of the screen when switching back into the app. Banner messages take up way too much of the screen. If these big issues were fixed and this app would be solid.,3.0,male,"Milan, Italy",2017-12-02,,,"['concept', 'profile', 'quality', 'match', 'meaningful', 'buggy', 'message', 'look', 'send', 'lead', 'awkward', 'moment', 'ui', 'cutoff', 'half', 'screen', 'switch', 'banner', 'message', 'screen', 'big_issue', 'fix', 'solid']",concept profile quality match meaningful buggy message look send lead awkward moment ui cutoff half screen switch banner message screen big_issue fix solid,neutral
5baab93b-ebf4-4dd7-8797-1d14d25361f1,"Latest update won't let me enter my birthday when signing up. When the app works, it's great with one exception -- distance settings. There needs to be a hard maximum. Stop showing me people 300 miles away!",3.0,male,"Algiers, Algeria",2019-02-16,,,"['late_update', 'not_let', 'enter', 'birthday', 'sign', 'work', 'exception', 'distance_setting', 'need', 'hard', 'maximum', 'stop', 'show', 'people', 'mile']",late_update not_let enter birthday sign work exception distance_setting need hard maximum stop show people mile,neutral
5dcbb73e-4b7a-46df-9e72-66c82a09a715,"The app crashes on me a lot, I can see where I will send a message but then it disappears. Or someone has messaged me and I'm unable to open any messages... Instead what I end up saying is the message icon rotating over and over.",3.0,male,"Dubai, United Arab Emirates",2018-06-28,,,"['crash', 'send_message', 'disappear', 'message', 'unable', 'open', 'message', 'end', 'say', 'message', 'icon', 'rotate']",crash send_message disappear message unable open message end say message icon rotate,neutral
81ee985c-8630-4a57-8619-2296440127e1,Add delete option in messages,3.0,male,"Shenzhen, China",2018-05-04,,,"['add', 'delete', 'option', 'message']",add delete option message,neutral
ea538b0b-f000-4e23-bf9d-a00ac684472c,"Best overall app, but they have a terrible habit of pairing you with ppl that live 2hrs away and when you choose to unmatch, ""distance"" is not one of the reasons they offer you to select when they ask you why.",3.0,male,"Boston, United States",2019-06-13,,,"['good', 'overall', 'terrible', 'habit', 'pair', 'ppl', 'live', 'choose', 'unmatch', 'distance', 'reason', 'offer', 'select', 'ask']",good overall terrible habit pair ppl live choose unmatch distance reason offer select ask,neutral
82fa07e4-b417-4786-93f8-941dc4f39d5c,it's ok but $39 a month I say no to that,3.0,male,"Cancun, Mexico",2019-11-16,,,"['ok', 'month']",ok month,neutral
a65fb9af-9fd7-4929-9743-072e5d3e9bc5,"not sure, if this application is fair",3.0,female,"Salvador, Brazil",2020-08-27,,,"['not_sure', 'application', 'fair']",not_sure application fair,neutral
8dbf9a62-8097-4bcf-b36b-188ff965d8eb,the premium features are around 20 euros per month,3.0,female,"São Paulo, Brazil",2020-06-27,,,"['premium_feature', 'euro', 'month']",premium_feature euro month,neutral
c0b66ea8-34b5-41fa-8508-ad92b6191a1f,I want the option to remove a pic not replace them.,3.0,male,"Kumasi, Ghana",2019-02-18,,,"['want', 'option', 'remove', 'pic', 'not_replace']",want option remove pic not_replace,neutral
14da718a-a2d8-4de6-91ce-a562dc2c9d8e,The interface for this app is not that user friendly,3.0,male,"Stockholm, Sweden",2017-10-30,,,"['interface', 'user_friendly']",interface user_friendly,neutral
6822fb67-b193-4b75-8d09-df9fef313642,"Still works for a free dating app, in app purchases are WAY to expensive, like 40 dollars a month.",3.0,male,"Rome, Italy",2017-08-19,,,"['work', 'free', 'purchase', 'expensive', 'dollar', 'month']",work free purchase expensive dollar month,neutral
6bd02db6-af5a-4647-80f0-337b9ca9b119,No pizza,3.0,female,"Arequipa, Peru",2020-06-10,,,['pizza'],pizza,neutral
b42a4afe-a08c-4ae6-9727-bfff720c044c,They need to create a separate religious selector for Orthodox Christianity just like they do for Catholics.,3.0,male,"Osaka, Japan",2018-09-24,,,"['need', 'create', 'separate', 'religious', 'selector', 'orthodox', 'christianity', 'catholic']",need create separate religious selector orthodox christianity catholic,neutral
58833f22-62c0-4c63-a1bc-3ac61db335d0,You're allowed 8 matches a day,3.0,male,"Denver, United States",2019-09-08,,,"['allow', 'match', 'day']",allow match day,neutral
d47097a9-b32c-494b-9d74-5df0641653f4,App is quite good. Limited filter options without paying for subscription. Less users in the app compared to other apps.Now Matches tab keeps reloading unnecessary for long time and doesn't stop loading. It needs to be fixed.,3.0,female,"Vancouver, Canada",2020-04-17,,,"['limited', 'filter', 'option', 'pay', 'subscription', 'user', 'compare', 'match', 'tab', 'keep', 'reload', 'unnecessary', 'long', 'time', 'not_stop', 'load', 'need_fix']",limited filter option pay subscription user compare match tab keep reload unnecessary long time not_stop load need_fix,neutral
0c3a5c32-4b5c-4cfc-a5a4-982f317e1903,"Wish they would let you see everyone that lives close to you but the same with all these dating sites, they do not",3.0,female,"Auckland, New Zealand",2021-05-30,,,"['wish', 'live', 'site']",wish live site,neutral
a82dcdcb-e750-42a2-8aca-f72d61cf23e3,I haven't found my soul mate yet but I think the app is okay,3.0,female,"Caracas, Venezuela",2020-07-04,,,"['not_find', 'soul', 'mate', 'think', 'okay']",not_find soul mate think okay,neutral
9e173127-569e-45af-97b9-1c9c750b6acb,Hard to delete this app. Wish there was simply a canel button. Hard to get a hold of customer service as well. I've had to do this twice now where I do a stop payment at my bank to end the subscription. I do enjoy certain features of the app particularly where people can leave a voice clip on their profile. You can tell a lot about a person from their voice. I also like paying for the platform because men tend to be a lot more respectful.,3.0,male,"Warsaw, Poland",2018-02-27,,,"['delete', 'wish', 'canel', 'button', 'hard', 'hold', 'customer_service', 'stop', 'payment', 'bank', 'end', 'subscription', 'enjoy', 'certain', 'feature', 'people', 'leave', 'voice', 'clip', 'profile', 'tell', 'person', 'voice', 'pay', 'platform', 'man', 'tend', 'respectful']",delete wish canel button hard hold customer_service stop payment bank end subscription enjoy certain feature people leave voice clip profile tell person voice pay platform man tend respectful,neutral
0e8b984b-4704-4d5a-910e-54d4ebc54285,"I like the idea behind Hinge, but the app is held back by the servers it runs on. I've had it delete matches as soon as we match, refuse to load messages, never send messages, and only show my account to lesbian women before (there's a couple of obvious issues there.) It definitely seems less scummy than other apps, but the poor performance really knocks it down a peg.",3.0,male,"Jacksonville, United States",2019-12-29,,,"['idea', 'hold', 'server', 'run', 'delete', 'match', 'match', 'refuse', 'load', 'message', 'not_send_message', 'account', 'lesbian', 'woman', 'couple', 'obvious', 'issue', 'scummy', 'app', 'poor', 'performance', 'knock', 'peg']",idea hold server run delete match match refuse load message not_send_message account lesbian woman couple obvious issue scummy app poor performance knock peg,neutral
d989265e-bd17-4c0e-b472-e26012204d8b,Doesn't always save changes to my profile,3.0,female,"Phoenix, United States",2020-04-25,,,"['save', 'change', 'profile']",save change profile,neutral
59a27aca-fde3-4099-aaac-0cddd85a019e,"I don't think you can match unless you pay, but hey, i got a message from a real live person or 3",3.0,female,"Gold Coast, Australia",2021-02-08,,,"['not_think', 'match', 'pay', 'message', 'real', 'live', 'person']",not_think match pay message real live person,neutral
45ee0d88-7b7e-43eb-bd83-9fec424d6898,stupid af,3.0,male,"Cancun, Mexico",2019-11-22,,,['stupid'],stupid,neutral
7521a1ad-df92-4b6c-a132-0eb8fd66e3e9,"if u a dood, prob not for you",3.0,male,"Dublin, Ireland",2017-12-13,,,"['dood', 'prob']",dood prob,neutral
f84277cc-e4e5-422c-8a0c-183034436812,I've had more scammer matches than actual people. You guys need some damned photo verification.,3.0,male,"Toronto, Canada",2020-01-09,,,"['scammer', 'match', 'actual', 'people', 'guy', 'need', 'damned', 'photo', 'verification']",scammer match actual people guy need damned photo verification,neutral
f65124d6-c0bc-473d-a121-286cfdb5a5e7,Pushing strongly to get you to pay for the app. Even more so than some of the other dating apps,3.0,male,"Los Angeles, United States",2019-08-12,,,"['push', 'pay', 'app']",push pay app,neutral
f09457e5-e310-4133-897a-f23726c038db,"Interesting way of doing things, but people still find ways to play games.",3.0,male,"Pretoria, South Africa",2019-01-17,,,"['interesting', 'thing', 'people', 'find', 'way', 'play_game']",interesting thing people find way play_game,neutral
c81a7db8-3ca9-4ddb-aa43-d44223cde593,"It's okay but any other app will get you more matches. Kinda lame tbh, if it was designed to be deleted",3.0,male,"Monterrey, Mexico",2020-01-15,,,"['okay', 'match', 'lame', 'tbh', 'design_delete']",okay match lame tbh design_delete,neutral
fdba919a-bc46-45ba-af3d-a7ecc8331d36,"Nothing better than any other dating app. But their premium membership in hopes of getting a match ,and even that isn't guaranteed so be careful.",3.0,male,"Nairobi, Kenya",2018-12-27,,,"['well', 'premium', 'membership', 'hope', 'get', 'match', 'not_guarantee', 'careful']",well premium membership hope get match not_guarantee careful,neutral
ba152a85-567b-4a2a-aef3-fbcc915a1a19,I can't find my own profile?!,3.0,male,"Hong Kong, China",2018-03-29,,,"['not_find', 'profile']",not_find profile,neutral
2555368d-3055-4d6d-be32-209bd299527e,Instagram connection continues to not work on Android,3.0,male,"Austin, United States",2019-08-27,,,"['instagram', 'connection', 'continue', 'not_work', 'android']",instagram connection continue not_work android,neutral
11767a73-8240-4c71-9385-124792922264,not sure if it's just me but 1 match every 3 months seems..... wrong.,3.0,male,"Taipei, Taiwan",2018-04-04,,,"['not_sure', 'match', 'month', 'wrong']",not_sure match month wrong,neutral
e2cb2f85-5d79-442c-b133-b3014534c203,lots of fake profiles and the app glitches often when you click to open a message from a match you've been chatting with for a while and the app will unmatch you. Hinge won't do anything about it,3.0,female,"Wellington, New Zealand",2021-06-15,,,"['lot_fake', 'profile', 'glitche', 'click', 'open', 'message', 'match', 'chat', 'unmatch']",lot_fake profile glitche click open message match chat unmatch,neutral
